burst_name,delta,sigma,rho,n_target,gamma,P_block_arrival,E_W,Cost,ERP,E_N,lambda_eff,E_B,E_S,E_I,E_off,N_states
medium,0.6,0.1,0.4642857142857143,10,1.0,0.0003300733446055526,1.1143442039167375,5.28791481250276,5.8925572221179126,51.72033232777885,46.41324659471494,9.282649318942957,0.36782323150715296,7.356464630142243,2.9930628194076476,92862
medium,0.6,0.1,0.525,10,1.0,0.0015532090512554442,1.149255619027659,5.739536510680055,6.596194585513457,60.242205701894164,52.418456524809315,10.483691304961845,0.3678342657016575,7.356685314032624,1.7917891153038736,92862
medium,0.6,0.1,0.5857142857142857,10,1.0,0.007409694118132304,1.2384202029434723,6.061241427584138,7.50636383883813,71.99857058578286,58.1374322016525,11.627486440330465,0.3456687703823757,6.913375407647233,1.1134693816399261,92862
medium,0.6,0.1,0.6464285714285714,10,1.0,0.028291813647720376,1.3814077284298338,6.267405608553942,8.6578425448609,86.77173603978942,62.81399347491549,12.562798694983096,0.31590153224481277,6.318030644895977,0.8032691278761144,92862
medium,0.6,0.1,0.7071428571428571,10,1.0,0.06702556177103469,1.4996643119271154,6.3919234628225094,9.585739501764504,98.93978459019371,65.97462098904855,13.19492419780968,0.29275204141998173,5.8550408283993045,0.6572829323710341,92862
medium,0.6,0.1,0.7678571428571428,10,1.0,0.11161429815543167,1.5666136651082745,6.475667745216947,10.144869580357758,106.86706920901786,68.21533067735106,13.643066135470118,0.27541312336642065,5.508262467327991,0.5732582738354708,92862
medium,0.6,0.1,0.8285714285714285,10,1.0,0.15472899850792543,1.6029978984540303,6.541356823727336,10.48578124147285,112.26874723274888,70.03674012362933,14.007348024725886,0.26083100029685524,5.216620005936867,0.515200969040392,92862
medium,0.6,0.1,0.8892857142857142,10,1.0,0.19436231850311658,1.6235309048873838,6.597878837049969,10.711860198653055,116.31658601391132,71.64420810454459,14.328841620908904,0.24766476212332744,4.953295242466402,0.4701983745013667,92862
medium,0.6,0.1,0.95,10,1.0,0.23025472687882276,1.6353049300393516,6.649037603096021,10.873203972359956,119.58298280090759,73.12580094651214,14.62516018930242,0.23533777883483462,4.706755576696352,0.4327464551663933,92862
strong,0.9,0.01,0.1,10,1.0,4.3531911408933865e-10,1.260149632147907,1.5235138183846053,1.9198553778096137,12.601496315993403,9.999999995646812,1.9999999991294422,0.1578549224612963,3.1570984492300984,14.685046629179162,92862
strong,0.9,0.01,0.16071428571428573,10,1.0,1.3865328023499046e-06,1.1860516170634516,2.243169568724322,2.6605148943330073,19.06151741620682,16.071406287865685,3.214281257573156,0.2116855850560045,4.233711701121559,12.340321456249283,92862
strong,0.9,0.01,0.22142857142857142,10,1.0,6.520368664375553e-05,1.1541707722105055,2.9557740161092205,3.411467978652526,25.554972140467875,22.14141334693839,4.428282669387654,0.26409512332348006,5.281902466468469,10.025719740820396,92862
strong,0.9,0.01,0.28214285714285714,10,1.0,0.0005330688748896861,1.1426689174427467,3.6406055646727316,4.160006819420629,32.22240139302674,28.199245556743904,5.639849111348798,0.31100981144405354,6.220196228882191,7.828944848324957,92862
strong,0.9,0.01,0.34285714285714286,10,1.0,0.001926653196746897,1.145427892809645,4.27280745398806,4.894192838402888,39.19615030279918,34.21965760468264,6.843931520936589,0.34773250638247455,6.954650127651462,5.853685845029474,92862
strong,0.9,0.01,0.4035714285714286,10,1.0,0.0048955291205130536,1.1689500787494238,4.79478873899871,5.604868674039392,46.94453635879534,40.15957328906462,8.03191465781299,0.3631431839569992,7.262863679140867,4.3420784790891425,92862
strong,0.9,0.01,0.4642857142857143,10,1.0,0.011970481574992697,1.257344252409954,5.134121597247647,6.455358281473142,57.67790025228426,45.87279906973203,9.17455981394646,0.3446727113962629,6.893454227925646,3.5873132467316315,92862
strong,0.9,0.01,0.525,10,1.0,0.04119319294714008,1.5226666850434094,5.313421060984538,8.090569233169163,76.64701708084154,50.33735737027465,10.067471474054932,0.31267071001511826,6.253414200302681,3.3664436156272695,92862
strong,0.9,0.01,0.5857142857142857,10,1.0,0.11430365414520927,1.778835655086265,5.372986518578732,9.557659993545668,92.27976831861459,51.876500257208676,10.375300051441688,0.3011782961527493,6.023565923055197,3.2999557293503665,92862
strong,0.9,0.01,0.6464285714285714,10,1.0,0.18989982614522127,1.8716087880054189,5.395817339923586,10.098859151873006,98.01089265135234,52.36718980989769,10.47343796197952,0.29830026453507447,5.966005290700876,3.2622564827845295,92862
strong,0.9,0.01,0.7071428571428571,10,1.0,0.25414138697309385,1.9055990401130891,5.413825438170647,10.31658055831781,100.50674160526407,52.742859064044985,10.548571812808982,0.29620507800963947,5.924101560192307,3.231121548989071,92862
strong,0.9,0.01,0.7678571428571428,10,1.0,0.3085356013691528,1.9206614878435666,5.430511571715575,10.430174435082943,101.97672990821816,53.09458775201095,10.61891755040219,0.29420774245670667,5.884154849134209,3.202719858006896,92862
strong,0.9,0.01,0.8285714285714285,10,1.0,0.3550925622070319,1.9277652874288276,5.446519650907538,10.499611520318528,103.01049998078909,53.43518770284539,10.687037540569074,0.2922428927079673,5.84485785415907,3.175861712563888,92862
strong,0.9,0.01,0.8892857142857142,10,1.0,0.3953683391093197,1.9308049328285062,5.462101778495801,10.546253057531048,103.81750805521773,53.76902984349211,10.75380596869842,0.29029486232586904,5.805897246517052,3.1500019224586584,92862
strong,0.9,0.01,0.95,10,1.0,0.43054412028248945,1.9314977227953154,5.477390814604979,10.579567885269494,104.4907598161426,54.09830857316299,10.819661714632597,0.2883570736449768,5.767141472899166,3.12483973882326,92862
