burst_name,delta,sigma,K,rho,n_target,gamma,P_block_arrival,E_W,Cost,ERP
medium,0.6,0.1,1000,0.4035714285714286,10,1.0,3.219646771412954e-15,1.1057980361051918,4.733329308323589,5.234106253383371
medium,0.6,0.1,1000,0.4642857142857143,10,1.0,1.6542323066914832e-14,1.1166093016316962,5.289530177405319,5.9063385973523355
medium,0.6,0.1,1000,0.525,10,1.0,1.0274558981393511e-11,1.1614960557972094,5.7449389860343985,6.672723973074573
medium,0.6,0.1,1000,0.5857142857142857,10,1.0,5.122711588256834e-09,1.311077284696116,6.080764026847865,7.972351589197519
medium,0.6,0.1,1000,0.6464285714285714,10,1.0,5.105583786635393e-06,1.7542999160566228,6.336019487999858,11.115278455931277
medium,0.6,0.1,1000,0.7071428571428571,10,1.0,0.0010041610209733376,2.6300682401676676,6.556072781354307,17.242918802467667
medium,0.6,0.1,1000,0.7678571428571428,10,1.0,0.0099393008659584,3.675054029338468,6.742512238094802,24.779096768474233
medium,0.6,0.1,1000,0.8285714285714285,10,1.0,0.031001418219344767,4.561098170258214,6.886482388211288,31.409922220385923
medium,0.6,0.1,1000,0.8892857142857142,10,1.0,0.0604165003738969,5.2303666987239446,6.994990626623151,36.58636603137587
medium,0.6,0.1,1000,0.95,10,1.0,0.0936659260409699,5.730962603730343,7.078554536845882,40.56693133912951
