burst_name,delta,sigma,alpha,beta,rho,n_target,gamma,P_block_arrival,E_W,Cost,ERP,E_N,lambda_eff,E_B,E_S,E_I,E_off,N_states
strong,0.9,0.01,10.0,0.13894954943731375,0.7,10,5.0,0.22703222894889696,1.8436767860176189,4.179808510038153,7.706215919956233,99.75719150786807,54.107743973576696,10.821548794715348,0.03035683743651442,0.4419961631899557,8.706098204658183,92862
strong,0.9,0.01,10.0,0.2682695795279725,0.7,10,5.0,0.227037561953345,1.8445017727782536,4.1502323537595736,7.655110933951198,99.80114110876298,54.107370663265336,10.821474132653075,0.0391231846205734,0.2964030640416527,8.842999618684699,92862
strong,0.9,0.01,10.0,0.517947467923121,0.7,10,5.0,0.2270446831913705,1.845407033782633,4.130260509153316,7.622011794946168,99.84920249068203,54.10687217660355,10.821374435320717,0.048634582256694134,0.1921845077067991,8.93780647471579,92862
strong,0.9,0.01,10.0,1.0,0.7,10,5.0,0.2270544758883446,1.846255996202252,4.116918691898725,7.600885820795153,99.89387160401758,54.10618668781536,10.821237337563087,0.057375241174344505,0.11870283235378319,9.002684588908785,92862
strong,0.9,0.01,10.0,1.9306977288832496,0.7,10,5.0,0.22706775741507923,1.84691944447118,4.108226022304394,7.587562522876477,99.92805116621541,54.105256980943935,10.821051396188796,0.06390725856769995,0.06959265248615652,9.045448692757349,92862
strong,0.9,0.01,10.0,3.727593720314938,0.7,10,5.0,0.2270848937348039,1.8473851318167125,4.102856986495276,7.5795569948216945,99.95103128295908,54.10405743856321,10.820811487712659,0.06807718622454244,0.03924243695749283,9.071868889105307,92862
strong,0.9,0.01,10.0,7.196856730011514,0.7,10,5.0,0.22710515305720336,1.8477186804614794,4.0997360385133925,7.575158863322338,99.96645727100254,54.10263928599525,10.820527857199053,0.07062745420155225,0.02162998268078566,9.087214705918608,92862
strong,0.9,0.01,10.0,13.894954943731374,0.7,10,5.0,0.22712667471907688,1.847974307074729,4.098000069827272,7.572998839431244,99.97750334197794,54.101132769664105,10.820226553932825,0.07223695834485509,0.011754341902537956,9.095782145819783,92862
strong,0.9,0.01,10.0,26.826957952797247,0.7,10,5.0,0.227147231240734,1.8481761844792481,4.097060961255983,7.572090494952963,99.98576569307966,54.09969381314811,10.819938762629617,0.07328937015532332,0.006317037659368805,9.10045482955569,92862
strong,0.9,0.01,10.0,51.794746792312075,0.7,10,5.0,0.22716495993910557,1.8483323788597952,4.096563310994142,7.571810609759562,99.99192196433611,54.098452804262095,10.819690560852425,0.0739866073598564,0.003362631388591153,9.102960200399128,92862
